Page ID	Title	Author	Composition Year	Original Language	Translator	Translation Year	Project	Subject	Source URL	Text
876542	Se per addietro in coraggiosa impresa	Gabriello Chiabrera	XVII secolo				Letteratura	Canzoni	Indice:Opere (Chiabrera).djvu	
876371	Se per l'antica etate	Gabriello Chiabrera	XVII secolo				Letteratura	Canzoni	Indice:Opere (Chiabrera).djvu	
826848	Se per mordace di molt'anni lima	Michelangelo Buonarroti					Letteratura	Poesie	Indice:The Oxford book of Italian verse.djvu	
696515	Se per opra talor del van desire	Filippo Ortensio Fabbri					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
695050	Se per render l'ingegno istrutto e adorno	Girolamo Tagliazucchi					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
876448	Se per vecchiezza rea	Gabriello Chiabrera	XVII secolo				Letteratura	Canzoni	Indice:Opere (Chiabrera).djvu	
520098	Se piangi lei ch'uscì del mondo fuore	Ottavio Bolgeni					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
879668	Se pur giammai, qual chi sè stesso accende	Gabriello Chiabrera	XVII secolo				Letteratura	Sonetti	Indice:Opere (Chiabrera).djvu	
219378	Se qualcuno già felice diventato	Pindaro	Antichità	greco	Achille Giulio Danesi	1886	letteratura	Poesie	Indice:Poesie_greche.djvu	
915613	Se quel vago diletto	Gabriello Chiabrera	XVII secolo				Letteratura	Canzoni	Indice:Opere (Chiabrera).djvu	
574021	Se quella fiamma che di vena in vena	Niccolò Forteguerri					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
519484	Se rivolgo il pensiero al non bugiardo	Luisa Bergalli					Letteratura	Scritture di donne/Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
746706	Se san Pietro e san Paul da l'una parte	Immanuel Romano	XIII secolo/XIV secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746762	Se si combatte, il mio cuore si fida	Pietro dei Faitinelli	XIV secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
745978	Se si potesse morir di dolore	Cecco Angiolieri	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
688226	Se talor quercia, che nell'alpi pose	Carlo Innocenzo Frugoni					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
532376	Se te di ferro armato e di bell'ira	Giovanni Bartolomeo Casaregi					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
915612	Se torrente spumoso	Gabriello Chiabrera	XVII secolo				Letteratura	Canzoni	Indice:Opere (Chiabrera).djvu	
746918	Se tu gode, ser Cecco, come conte	Cucco di Gualfreduccio	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu	
746827	Se tu pensi che Deo t'ha dato exenza	Niccolò de' Rossi	XIV secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746084	Se tu se' prò' e forte, Ciampolino	Cecco Angiolieri	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746615	Se tu sia lieto di madonna Tana	Rustico Filippi	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
745991	Se tutta l'acqua balsamo tornasse	Cecco Angiolieri	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
844793	Se tutta l'età mia fu primavera	Giuseppe Battista					Letteratura	Sonetti	Indice:AA. VV. - Lirici marinisti.djvu	
746090	Se tutta l'otriaca d'oltre mare	Cecco Angiolieri	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746873	Se v'han sí assidiato le cienciále	Marino Ceccoli	XIV secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
915994	Se virtù fosse nell'oro	Anacreonte		greco	Paolo Costa			Odi	Indice:Callimaco Anacreonte Saffo Teocrito Mosco Bione, Milano, Niccolò Bettoni, 1827.djvu	
746801	Se' tu Dante, oi anima beata	Niccolò de' Rossi	XIV secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
532374	Se, pria che gli occhi a questa luce aprissi	Giovanni Bartolomeo Casaregi					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
685525	Sebben delusa dalla steril terra	Francesco Maria Gasparri					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
592504	Sebbene per l'ampio Ciel, ch'ognor cercasti	Ludovico Antonio Muratori					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
845382	Seconda il volo degli ispani abeti	Vincenzo Zito	XVII secolo				Letteratura	Sonetti	Indice:AA. VV. - Lirici marinisti.djvu	
746003	Sed i' avess' un sacco di fiorini	Cecco Angiolieri	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746006	Sed i' avess'un mi' mortal nemico	Cecco Angiolieri	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746063	Sed i' avesse mille lingue in bocca	Cecco Angiolieri	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746059	Sed i' credesse vivar un di solo	Cecco Angiolieri	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746023	Sed i' fossi costretto di pigliare	Cecco Angiolieri	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746849	Segnor, guardátive da messer Cane	Niccolò de' Rossi	XIV secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746655	Segnori, udite strano malificio	Rustico Filippi	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
245479	Seguenza de' morti	Tommaso da Celano	XIII secolo	latino	Giuseppe Gioachino Belli	1856	Cristianesimo	Poesie		"Giorno d’ira e di vendetta
Per la stirpe maledetta
Scioglierà la terra in cenere
{{R|4}}Come un dì si profetò.
     Oh qual tremito ed orrore
     Al venir del Redentore
     Per librar severo giudice
     {{R|8}}Quanto al mondo s’operò!
Squilleranno orrende trombe
Sui silenzî delle tombe,
E quel suono formidabile
{{R|12}}Tutti al trono incalzerà.
     Stupiran morte e natura
     Nel veder la creatura
     Che risorta da’ suoi tumuli
     {{R|16}}Al suo Dio risponderà.
S’aprirà quel libro scritto
Che ogni merto ogni delitto
Svelerà nel gran giudizïo,
{{R|20}}Non fallace indicator.
     Niun sarà reato occulto,
     Niun sarà peccato inulto,
     Al seder sull’ìgnea cattedra
     {{R|24}}L’alto Iddio vendicator.
A placar quell’ira accesa
Chi torrà la mia difesa?
Quando il giusto anch’ei fia trepido
{{R|28}}Che dirò, gran Dio, per me?
     Maestà tremenda e forte,
     Salva me da eterna morte,
     Tu che dài perdon gratùito
     {{R|32}}A chi pur confida in te.
Ah ricorda, o Gesù buono,
Che a recarmi quel perdono
T’incarnasti in una Vergine,
{{R|36}}Ti facesti a me fratel.
     Mi chiamasti colla voce,
     Mi salvasti sulla croce:
     Tanto amore e tanti spasimi
     {{R|40}}Non sien vani a trarmi in ciel.
Giusto vindice qual sei
Ah rimetti i falli miei
Pria che giunga il dì novissimo
{{R|44}}E placabil non sii più.
     Gemebondo peccatore
     Sparso ho il volto di rossore:
     Ah tu ascolta le mie suppliche,
     {{R|48}}Pietosissimo Gesù.
Se a Maria tua grazia apristi,
Se il ladrone esäudisti,
A me desti ne’ tuoi meriti
{{R|52}}Da sperare anch’io così.
     Il pregar d’un cuor maligno
     Non respinger, Dio benigno:
     Fà che il fuoco senza termine
     {{R|56}}Non m’ingoî nel fiero dì.
Fammi agnel della tua greggia:
Deh fra gl’irchi io non mi veggia
Pommi al destro de’ due popoli
{{R|60}}Che starai per giudicar.
     Riprovati i maledetti
     E alle atroci fiamme astretti,
     Me allor chiama alla tua glorïa
     {{R|64}}Cogli eletti a giubilar.
Chino e supplice t’invoco,
Arso il cuor da interno fuoco:
A buon fin mi guida l’anima,
{{R|68}}Crocifisso Redentor.
     Giorno tristo e lagrimoso
     Quando là dov’era ascoso
     Verrà fuor dalla sua polvere
     {{R|72}}Il chiamato peccator!
Gli sorridi, o Gesù pio:
Gli perdona, o vero Iddio:
Gli concedi eterna requïe,
{{R|76}}Benignissimo Signor."
36581	Sei anni ò travagliato	Mazzeo di Ricco	XIII secolo				duecento	poesie		"Sei anni ò travagliato
in voi, madonna, amare,
e fede v'ò portato
più assai che divisare,
nè dire vi por[r]ia;{{R|5}}
ben ò caro ac[c]at[t]ato
lo vostro inamorare,
che m'à così ingan[n]ato
con suo dolze parlare,
chi già no 'l mi credia.{{R|10}}
Ben mi menò follia
di fantin veramenti,
che crede fermamenti
pigliar lo sole ne l'agua splendienti,
e stringere si crede lo splendore{{R|15}}
de la candela ardenti,
ond'ello inmantenenti
si parte e piange sentendo l'ardore.
S'eo tardi mi so adato
de lo meo follegiare,{{R|20}}
tegnomene beato,
per ch'io sono a lasciare
lo mal che mi stringìa;
chè l'omo ch'è malato,
poi che torna in sanare,{{R|25}}
lo male c'à passato
e lo gran travagliare
tut[t]o met[t]e in obria.
Oi lasso, ch'io credia,
donna, perfettamenti{{R|30}}
che vostri affetamenti
pas[s]assero giacinti stralucenti!
Or vegio ben che l[o] vostro colore
di vetro è fermamenti,
chè sanno sagiamenti{{R|35}}
li mastri contrafare lo lavore.
Speranza m'à 'ngan[n]ato
e fatto tanto er[r]are,
com'omo c'à giucato
e crede guadagnare{{R|40}}
e perde ciò c'avia.
Or vegio ch'è provato
zo c'audo contare,
c'assai à guadagnato
chi si sa scompagnare{{R|45}}
da mala compagnia.
A meve adivenia,
como avene soventi
chi 'mpronta buonamenti
lo suo a mal debitore e scanoscenti:{{R|50}}
in per ciò c'al malvagio pagatore
vac[c]i omo spessamenti
e non pò aver neienti,
ond'a la fine ne fa richiamore."
869188	Sei la terra e la morte	Cesare Pavese	1945				letteratura	poesie	Indice:Pavese - Poesie edite e inedite.djvu	
664595	Sei pur tu, che a Maria l'augusto e degno	Francesco Maria Zanotti					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
575685	Sei pur tu, pur ti veggio, o gran Latina	Ferdinando Antonio Ghedini					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
826954	Sei pur tu, pur ti veggio, o gran Latina (Lucas)	Ferdinando Antonio Ghedini					Letteratura	Poesie	Indice:The Oxford book of Italian verse.djvu	
916027	Sei tu pur degna di rima	Anacreonte		greco	Paolo Costa			Odi	Indice:Callimaco Anacreonte Saffo Teocrito Mosco Bione, Milano, Niccolò Bettoni, 1827.djvu	
742812	Sei tu?	Giovanni Prati	1878					sonetti	Indice:Prati, Giovanni – Poesie varie, Vol. II, 1916 – BEIC 1901920.djvu	
843658	Sembra Eurilla gentil vaga turchetta	Giovan Leone Sempronio					Letteratura	Sonetti	Indice:AA. VV. - Lirici marinisti.djvu	
844802	Sembra la vita, che da noi sen fugge	Giuseppe Battista					Letteratura	Sonetti	Indice:AA. VV. - Lirici marinisti.djvu	
325251	Sembran fère d'avorio in bosco d'oro	Anton Maria Narducci	XVII secolo				letteratura	Sonetti	Indice:AA. VV. - Lirici marinisti.djvu	
843546	Semivivo anelar costei mi vede	Pier Francesco Paoli					Letteratura	Sonetti	Indice:AA. VV. - Lirici marinisti.djvu	
308925	Semo da capo	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
869148	Semplicità	Cesare Pavese	1935				letteratura	poesie	Indice:Pavese - Poesie edite e inedite.djvu	
746807	Sempre che la bella gola se sflibba	Niccolò de' Rossi	XIV secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
62260	Sempre così	Francesco Dall'Ongaro	1859				letteratura	Poesie	Indice:Sempre così.pdf	
881828	Sempre del vulgo vil vegghia la cura	Gabriello Chiabrera	XVII secolo				Letteratura	Sonetti	Indice:Opere (Chiabrera).djvu	
482773	Sempre ho avuto voglia	Franco Sacchetti	XIV secolo					canzoni	Indice:Le Rime di Cino da Pistoia.djvu	
932453	Sempre splende	Auguste Marie	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
869186	Sempre vieni dal mare	Cesare Pavese	1943				letteratura	poesie	Indice:Pavese - Poesie edite e inedite.djvu	
746836	Senno e valor vediam da nui diviso	Niccolò de' Rossi	XIV secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746105	Senno non vai a cui fortuna è cónta	Cecco Angiolieri	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
688235	Senti l'Angel di Dio che le sonore	Carlo Innocenzo Frugoni					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
695097	Senti, Elpin, quella cornacchia	Antonio Maria Tommasi					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
307121	Sentite che ccaso	Giuseppe Gioachino Belli	1835				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
308458	Sentite che ggnacchera	Giuseppe Gioachino Belli	1843				letteratura	sonetti	Indice:Sonetti romaneschi V.djvu	
306983	Sentite, e mmosca	Giuseppe Gioachino Belli	1834				letteratura	sonetti	Indice:Sonetti romaneschi IV.djvu	
692856	Sento in quel fondo gracidar la rana	Benedetto Menzini					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
826949	Sento in quel fondo gracidar la rana (Lucas)	Benedetto Menzini					Letteratura	Poesie	Indice:The Oxford book of Italian verse.djvu	
688565	Sento, che l'età mia da primavera	Francesco De Lemene					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
575748	Senza che avessi aita o pur consiglio	Carlo Giustiniani					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
742731	Senza lui	Giovanni Prati	1876					sonetti	Indice:Prati, Giovanni – Poesie varie, Vol. II, 1916 – BEIC 1901920.djvu	
333446	Senza titolo (Girometti)	William Girometti	1973				Letteratura	Poesie	Indice:Poesia senza titolo (Girometti).pdf	
826873	Ser Cecco non può star senza la corte	Francesco Berni					Letteratura	Poesie	Indice:The Oxford book of Italian verse.djvu	
746908	Ser Cecco, vòle udire un novo incialmo	Anonimo	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. II, 1920 – BEIC 1928827.djvu	
742699	Ser Lio	Giovanni Prati	1876					sonetti	Indice:Prati, Giovanni – Poesie varie, Vol. II, 1916 – BEIC 1901920.djvu	
746664	Ser Mino meo, troppo mi dai in costa	Monaldo da Sofena	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
742735	Sera (Prati)	Giovanni Prati	1876					sonetti	Indice:Prati, Giovanni – Poesie varie, Vol. II, 1916 – BEIC 1901920.djvu	
932488	Sera di Novembre	Paul Chassary	1911	occitano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
742817	Serenitá	Giovanni Prati	1878					sonetti	Indice:Prati, Giovanni – Poesie varie, Vol. II, 1916 – BEIC 1901920.djvu	
531217	Serio voler di crude stelle irate	Giacomo Canti					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
76947	Sermone ad Anna de Fratnich Salvotti	Teresa Albarelli	1831				letteratura	poesie/Scritture di donne		
283739	Sermoni giovanili inediti	Giacomo Zanella	1890				Letteratura	Raccolte di poesie	Indice:Sermoni giovanili inediti.djvu	
746842	Servo di' servi de Cristo Zovanni	Niccolò de' Rossi	XIV secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
932548	Sestine	Justin Pepratz	1911	catalano	Emanuele Portal	1911		poesie	Indice:Antologia provenzale, Hoepli, 1911.djvu	
309187	Sesto, nun formicà (1832)	Giuseppe Gioachino Belli	1832				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
307468	Sesto, nun formicà (1846)	Giuseppe Gioachino Belli	1846				letteratura	sonetti	Indice:Sonetti romaneschi VI.djvu	
306662	Settimo, nun rubbà	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
306661	Settimo, seppellì li morti	Giuseppe Gioachino Belli	1833				letteratura	sonetti	Indice:Sonetti romaneschi III.djvu	
662592	Sfoga pur contra me, Cielo adirato	Aurora Sanseverino					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
72918	Sfoga pur contro me, Cielo adirato	Aurora Sanseverino	XVIII secolo				letteratura	Poesie		"Sfoga pur contro me, Cielo adirato
quanto più fai tuo crudo aspro furore
ch'indarno tenti di fierezza armato
{{R|4}}spegner favilla al mio cocente ardore.

Puoi ben tormi, ch'io possa in su l'Amato
volto nutrir quest'affannato cuore
ma sveller non puoi già del manco lato
{{R|8}}il dolce stral con cui ferimmi Amore.

Siami pur forte rea ogn'or più infesta
viva pur l'alma in pianto ed in cordoglio
{{R|11}}che il mio fermo desir ciò non s'arresta.

Io son di vera fede immobil scoglio
cui di continuo il vento, e 'l mar tempesta
{{R|14}}ma non si frange al lor feroce orgoglio."
746864	Si aite Dio Amor, com'ei me serve	Marino Ceccoli	XIV secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
916041	Si conoscono gli agili destrieri	Anacreonte		greco	Giovanni Marchetti			Odi	Indice:Callimaco Anacreonte Saffo Teocrito Mosco Bione, Milano, Niccolò Bettoni, 1827.djvu	
746073	Si fortemente l'altrier fu' malato	Cecco Angiolieri	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
746767	Si mi castrò, per ch'io non sia castrone	Pietro dei Faitinelli	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
845593	Si nasce alle fatiche; uopo è che sudi	Pietro Casaburi Urries	XVII secolo				Letteratura	Sonetti	Indice:AA. VV. - Lirici marinisti.djvu	
746085	Si se' condott'al verde, Ciampolino	Cecco Angiolieri	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
845437	Si slaccia Filli il petto e le native	Giacomo Lubrano	XVII secolo				Letteratura	Sonetti	Indice:AA. VV. - Lirici marinisti.djvu	
746643	Si tosto com' da voi, bella, partuto	Rustico Filippi	XIII secolo					sonetti	Indice:AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu	
692003	Si vivo lume di virtù matura	Vincenzo Leonio					Letteratura	Sonetti	Indice:Zappi, Maratti - Rime I.pdf	
826747	Sia benedetto il giorno che nascesti	Leonardo Giustinian					Letteratura	Poesie	Indice:The Oxford book of Italian verse.djvu	
482903	Sia benedetto il vespro e 'l predicare	Francesco di Vannozzo	XIV secolo					sonetti	Indice:Le Rime di Cino da Pistoia.djvu	
845590	Sia di neve un bel seno. Ivi i candori	Pietro Casaburi Urries	XVII secolo				Letteratura	Sonetti	Indice:AA. VV. - Lirici marinisti.djvu	
